Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30,Channel_31,Channel_32,Channel_33,Channel_34,Channel_35,Channel_36,Channel_37,Channel_38,Channel_39,Channel_40,Channel_41,Channel_42,Channel_43,Channel_44,Channel_45,Channel_46,Channel_47,Channel_48,Channel_49,Channel_50,Channel_51,Channel_52,Channel_53,Channel_54,Channel_55,Channel_56,Channel_57,Channel_58,Channel_59,Channel_60,Channel_61,Channel_62,Channel_63
101.991455,102.203545,101.938484,102.298660,102.252563,102.279808,102.257835,101.976509,102.335693,102.341492,102.014565,102.139709,102.051636,101.955765,101.923523,102.277756,102.390610,102.436523,101.965019,102.267624,102.250267,102.312920,102.395737,101.952263,102.315872,102.346062,102.396271,102.315872,102.073906,102.272186,102.423668,102.331276,102.338585,102.386192,102.366913,102.319016,102.345581,102.323578,102.397552,102.304962,102.462967,102.370201,102.324181,102.401047,102.359131,102.357010,102.306000,102.400497,102.596909,102.507645,102.407242,102.329994,102.322685,102.344612,102.358505,102.368561,102.550438,102.601990,102.502220,102.451782,102.417542,102.452232,102.504112,102.425438
101.991791,102.203880,101.938675,102.299164,102.252892,102.279808,102.258179,101.976173,102.335373,102.341965,102.014893,102.139709,102.051292,101.955093,101.923523,102.276596,102.391403,102.435867,101.965019,102.267624,102.250595,102.312920,102.396072,101.952263,102.315536,102.344559,102.395599,102.314682,102.073906,102.271858,102.423668,102.330780,102.338921,102.385185,102.366913,102.319016,102.345238,102.323914,102.398056,102.304962,102.462967,102.370201,102.324516,102.401047,102.359459,102.357346,102.306335,102.399338,102.597595,102.508301,102.407913,102.320335,102.322685,102.344276,102.358841,102.369362,102.551125,102.601990,102.501877,102.451439,102.416428,102.452560,102.504112,102.425438
101.991455,102.203545,101.938339,102.298325,102.253761,102.280159,102.258507,101.976173,102.335037,102.342972,102.014893,102.139847,102.051292,101.955437,101.923195,102.277267,102.391739,102.435524,101.965347,102.268509,102.250267,102.312920,102.398018,101.952950,102.315872,102.345726,102.395935,102.315353,102.074226,102.272186,102.423012,102.330948,102.338585,102.385185,102.367599,102.319016,102.345581,102.324249,102.398056,102.305290,102.463295,102.371056,102.323685,102.400368,102.360260,102.357689,102.306664,102.399490,102.597923,102.508972,102.408241,102.313095,102.323349,102.344276,102.360344,102.369362,102.550438,102.601990,102.502220,102.452110,102.416428,102.452896,102.503113,102.425438
101.990791,102.203880,101.938004,102.297997,102.254761,102.280647,102.259178,101.975342,102.334351,102.342972,102.014229,102.139847,102.051636,101.955574,101.923523,102.277756,102.391403,102.435524,101.966835,102.267952,102.250267,102.312920,102.398689,101.953979,102.316528,102.345222,102.395088,102.315536,102.074226,102.271698,102.422020,102.330948,102.338585,102.384354,102.367943,102.318520,102.344902,102.325073,102.398384,102.305290,102.462624,102.369865,102.323685,102.399170,102.360260,102.358009,102.306664,102.399826,102.598610,102.510643,102.409081,102.307571,102.482567,102.344276,102.360016,102.369362,102.550797,102.601990,102.502220,102.452110,102.416763,102.452896,102.504593,102.425438
101.991127,102.203545,101.938004,102.298485,102.255745,102.280487,102.258507,101.974686,102.334686,102.342972,102.013901,102.140198,102.051292,101.956230,101.922852,102.277420,102.390396,102.436523,101.966499,102.269508,102.250267,102.314041,102.397522,101.953636,102.316849,102.345879,102.394409,102.316856,102.075089,102.272186,102.422020,102.330605,102.338585,102.385185,102.367249,102.318840,102.345238,102.326729,102.397720,102.305969,102.462624,102.370377,102.324860,102.400368,102.360260,102.357346,102.306664,102.399826,102.598610,102.512314,102.410080,102.302734,102.776161,102.343948,102.358505,102.369698,102.551598,102.601990,102.502884,102.452621,102.416428,102.451553,102.503113,102.425095
101.991455,102.203880,101.936470,102.298157,102.255219,102.280159,102.258698,101.975006,102.335693,102.342171,102.013565,102.139847,102.050972,101.956230,101.922852,102.277420,102.390732,102.435867,101.966835,102.269836,102.250267,102.314041,102.397522,101.952148,102.316849,102.346207,102.395088,102.317207,102.075409,102.271530,102.421524,102.330605,102.338585,102.385513,102.366913,102.319679,102.345581,102.325577,102.396378,102.305290,102.463181,102.370720,102.324860,102.399689,102.359596,102.357689,102.307457,102.399681,102.598816,102.514137,102.410751,102.299637,103.163658,102.344398,102.359161,102.369362,102.550926,102.602661,102.502548,102.452965,102.416428,102.450882,102.502769,102.425095
101.991455,102.204224,101.937477,102.298157,102.256744,102.279808,102.258698,101.976173,102.335693,102.342171,102.014229,102.140999,102.050308,101.956581,101.922852,102.277084,102.391907,102.435867,101.967834,102.269836,102.251389,102.313698,102.398354,101.951805,102.316849,102.346535,102.394760,102.317863,102.074883,102.271202,102.422180,102.331947,102.338249,102.384850,102.366570,102.319679,102.345581,102.325577,102.395370,102.305626,102.464188,102.370041,102.325188,102.399826,102.359940,102.357346,102.307121,102.400009,102.599167,102.514969,102.411087,102.297897,103.647446,102.344063,102.359497,102.369034,102.551254,102.603806,102.502220,102.452965,102.416763,102.451553,102.503113,102.424454
101.991455,102.204880,101.937805,102.298157,102.256416,102.280159,102.257698,101.976509,102.336472,102.342171,102.014229,102.141663,102.050789,101.956909,101.923355,102.277420,102.391571,102.435867,101.967834,102.269180,102.251709,102.314377,102.398354,101.951462,102.316849,102.347519,102.395935,102.317032,102.074554,102.271706,102.421524,102.331612,102.337906,102.385185,102.367378,102.319679,102.345238,102.325912,102.393692,102.305969,102.464188,102.370377,102.325859,102.399826,102.359596,102.357010,102.307121,102.399681,102.600632,102.514626,102.411415,102.297318,104.187279,102.342941,102.359825,102.368698,102.551926,102.604469,102.501877,102.451782,102.416763,102.452415,102.503441,102.424965
101.991127,102.205032,101.938484,102.297813,102.256531,102.280823,102.258179,101.976852,102.335373,102.341492,102.015762,102.141663,102.051117,101.957245,101.923355,102.277756,102.390396,102.435867,101.967834,102.268837,102.251709,102.314377,102.398018,101.951118,102.316849,102.347519,102.395424,102.317360,102.074554,102.271706,102.420853,102.330444,102.339432,102.385857,102.367027,102.319351,102.345238,102.326401,102.392014,102.306633,102.464500,102.369194,102.325188,102.400162,102.360260,102.357346,102.307785,102.400162,102.600632,102.515625,102.411758,102.296280,104.705772,102.343605,102.359825,102.368698,102.552750,102.604469,102.502357,102.451782,102.416428,102.452103,102.503113,102.424965
101.990791,102.205376,101.938141,102.297813,102.257202,102.280823,102.258179,101.975342,102.336029,102.341965,102.015762,102.142349,102.051788,101.957245,101.923027,102.277756,102.390396,102.435524,101.967834,102.269707,102.251053,102.314377,102.397850,101.951584,102.316849,102.347519,102.396622,102.317696,102.074554,102.272034,102.420853,102.330124,102.339432,102.385513,102.367027,102.318192,102.344902,102.326729,102.390678,102.307793,102.464844,102.368523,102.324516,102.399826,102.359940,102.357689,102.307785,102.400833,102.600632,102.515953,102.411758,102.295937,105.070969,102.343094,102.360153,102.367905,102.552750,102.604141,102.502357,102.452621,102.416428,102.452103,102.503922,102.424965
101.990791,102.205696,101.939011,102.298157,102.257401,102.280159,102.257835,101.975342,102.336823,102.342972,102.015762,102.142670,102.051453,101.957581,101.923691,102.277420,102.391403,102.436203,101.967163,102.270706,102.250717,102.314720,102.397850,101.951584,102.316849,102.346535,102.397293,102.317360,102.073906,102.272034,102.420853,102.330124,102.339432,102.385185,102.367378,102.318192,102.344902,102.327393,102.389999,102.307457,102.465187,102.368523,102.324860,102.400673,102.359596,102.357010,102.306999,102.400162,102.600174,102.515953,102.412071,102.297409,105.086227,102.343765,102.359825,102.368362,102.551743,102.603806,102.502357,102.451782,102.417099,102.452415,102.503922,102.424965
101.991127,102.206032,101.939011,102.299278,102.256744,102.280487,102.258179,101.975342,102.336365,102.343307,102.015427,102.142670,102.051292,101.957581,101.924026,102.277420,102.391739,102.436523,101.967163,102.270706,102.250717,102.315071,102.397850,101.951584,102.316849,102.347702,102.397293,102.318199,102.073586,102.272034,102.422020,102.330124,102.338585,102.385185,102.368057,102.318192,102.344902,102.327728,102.391541,102.306786,102.465187,102.367516,102.324860,102.399826,102.359940,102.357689,102.306335,102.399826,102.600510,102.516640,102.412743,102.298439,104.663940,102.344429,102.359161,102.368362,102.551598,102.604141,102.503029,102.452965,102.417885,102.451744,102.503922,102.425293
101.990456,102.206375,101.939011,102.298157,102.256081,102.280647,102.257164,101.975006,102.336472,102.343636,102.014565,102.143356,102.051292,101.958237,101.924362,102.277420,102.390732,102.437683,101.967499,102.270042,102.251053,102.315071,102.397522,101.951248,102.316528,102.347702,102.397293,102.317360,102.073586,102.272354,102.422020,102.330124,102.338249,102.385513,102.368744,102.319191,102.345383,102.328400,102.394699,102.306786,102.464500,102.367516,102.324860,102.399826,102.359268,102.357346,102.306000,102.399139,102.601318,102.516640,102.413742,102.298782,104.113930,102.345108,102.359161,102.368362,102.551414,102.604469,102.503860,102.452621,102.417885,102.452103,102.504250,102.424965
101.990456,102.205696,101.939346,102.298943,102.256081,102.281662,102.257500,101.976173,102.335693,102.345123,102.015427,102.144028,102.051956,101.958572,101.924026,102.278091,102.389732,102.436203,101.968163,102.269707,102.250267,102.314377,102.397194,101.951584,102.315872,102.348366,102.397972,102.318199,102.073906,102.272354,102.422348,102.329781,102.338249,102.385513,102.367943,102.319679,102.345383,102.328064,102.396713,102.307579,102.464844,102.368362,102.324860,102.400513,102.358932,102.357346,102.305321,102.399139,102.601318,102.516785,102.414932,102.298782,103.687134,102.345108,102.358505,102.368027,102.551414,102.605125,102.503860,102.452293,102.417099,102.450882,102.504761,102.425293
101.990791,102.205376,101.939682,102.298157,102.256081,102.280983,102.257500,101.975342,102.335693,102.344315,102.014763,102.143555,102.052628,101.958572,101.924026,102.277756,102.389732,102.436684,101.967499,102.270042,102.251389,102.314377,102.396866,101.951927,102.316528,102.349030,102.397972,102.318535,102.073586,102.271530,102.422020,102.329453,102.338585,102.385185,102.367943,102.319511,102.345238,102.327911,102.397377,102.306465,102.464500,102.368713,102.324860,102.401695,102.359596,102.357346,102.305321,102.399490,102.600967,102.518456,102.415588,102.298439,103.360428,102.345108,102.358170,102.368362,102.551414,102.605629,102.503860,102.452621,102.417542,102.452103,102.504250,102.424454
101.991127,102.205696,101.939682,102.297478,102.256744,102.281982,102.258179,101.976509,102.335373,102.343979,102.014229,102.144226,102.053284,101.958908,101.925247,102.277756,102.390572,102.436356,101.967834,102.270370,102.250923,102.314720,102.396866,101.952263,102.316849,102.348694,102.397636,102.318535,102.074226,102.271530,102.421349,102.329453,102.338249,102.385185,102.368279,102.319511,102.344902,102.328728,102.398384,102.306137,102.465683,102.368713,102.325188,102.401695,102.360771,102.357689,102.306786,102.398804,102.600967,102.518456,102.415260,102.298439,103.111244,102.345108,102.358505,102.368362,102.552086,102.605972,102.504189,102.452965,102.417542,102.452759,102.503578,102.425621
101.991127,102.205696,101.940010,102.297142,102.256889,102.282333,102.258842,101.976852,102.335037,102.343979,102.013901,102.145035,102.052963,101.959908,101.924698,102.277756,102.390907,102.436684,101.968163,102.270042,102.251389,102.315071,102.396530,101.951584,102.316208,102.348366,102.397972,102.318665,102.074226,102.272034,102.421677,102.329941,102.339088,102.385857,102.368279,102.320358,102.344559,102.328064,102.398727,102.305290,102.465683,102.368713,102.324860,102.402367,102.360771,102.358009,102.306786,102.397987,102.601463,102.519775,102.415932,102.298439,102.923119,102.345612,102.359352,102.368698,102.552414,102.605972,102.504532,102.452621,102.418335,102.453102,102.503250,102.425621
101.991791,102.205696,101.939682,102.298271,102.257553,102.282333,102.259842,101.975838,102.335037,102.344315,102.014114,102.144691,102.052628,101.960243,101.925049,102.277756,102.391571,102.437012,101.967834,102.270042,102.251053,102.313950,102.396866,101.950897,102.315872,102.347702,102.397293,102.318199,102.074554,102.271706,102.422020,102.329941,102.339432,102.386543,102.368629,102.320847,102.344559,102.328064,102.399063,102.305466,102.465355,102.368362,102.324860,102.401527,102.361099,102.358681,102.306786,102.398666,102.602150,102.520462,102.416931,102.299477,102.779808,102.345108,102.358505,102.368698,102.552750,102.605972,102.504532,102.453476,102.418335,102.453102,102.503250,102.425949
101.992126,102.207039,101.939682,102.297813,102.257217,102.281982,102.260849,101.975838,102.335693,102.343636,102.014114,102.144691,102.052963,101.959908,101.925705,102.277756,102.391907,102.436523,101.967834,102.270370,102.250717,102.313950,102.396866,101.950218,102.316704,102.348038,102.396957,102.318535,102.074554,102.271378,102.422020,102.329941,102.339088,102.386192,102.369431,102.320847,102.345238,102.327728,102.398224,102.305466,102.465683,102.369034,102.325188,102.402367,102.362091,102.359024,102.307587,102.398666,102.602493,102.521645,102.417603,102.300507,102.671326,102.344429,102.358170,102.369164,102.553429,102.606628,102.505203,102.453796,102.418335,102.453102,102.503922,102.425621
101.992462,102.207863,101.939346,102.298943,102.256889,102.281982,102.261185,101.977013,102.336700,102.343979,102.015099,102.144363,102.052628,101.959908,101.925201,102.278091,102.390572,102.436356,101.968300,102.270042,102.251053,102.313591,102.397690,101.950218,102.316528,102.347191,102.397293,102.320000,102.076706,102.271378,102.422020,102.330605,102.338753,102.386543,102.368279,102.321518,102.344902,102.327393,102.398560,102.305786,102.464500,102.368866,102.325859,102.402725,102.362091,102.360207,102.306450,102.399139,102.603165,102.522316,102.418259,102.300171,102.589050,102.344429,102.358505,102.368027,102.553551,102.607765,102.504532,102.453796,102.419022,102.452415,102.503922,102.424637
101.992798,102.208206,101.939682,102.298271,102.255417,102.280823,102.260712,101.976341,102.336365,102.343636,102.015427,102.144363,102.052628,101.958908,101.925705,102.278412,102.390396,102.436356,101.967964,102.269386,102.251709,102.313591,102.397690,101.950897,102.316528,102.346535,102.397636,102.318863,102.075844,102.271378,102.421677,102.331276,102.338753,102.386192,102.368629,102.323364,102.345238,102.327393,102.398224,102.306137,102.464500,102.368866,102.325516,102.402367,102.362419,102.359871,102.306114,102.398804,102.602806,102.523315,102.418602,102.300858,102.526688,102.343765,102.358505,102.368362,102.552879,102.607765,102.504860,102.453140,102.419373,102.451088,102.504250,102.424637
101.992798,102.207863,101.939346,102.298943,102.255417,102.281662,102.262527,101.976006,102.337051,102.342972,102.016922,102.144028,102.052628,101.958572,101.926384,102.279297,102.391068,102.436356,101.968300,102.269386,102.251389,102.313126,102.397034,101.951698,102.317184,102.346535,102.397293,102.318535,102.076164,102.271202,102.422348,102.330948,102.339088,102.386864,102.368279,102.323029,102.345238,102.327072,102.397217,102.306137,102.465187,102.368866,102.325188,102.402725,102.361771,102.359520,102.306450,102.399139,102.603165,102.522118,102.419418,102.300858,102.478256,102.343430,102.358505,102.368698,102.555031,102.607765,102.505699,102.453140,102.419701,102.450401,102.504593,102.424294
101.993134,102.207199,101.938484,102.298943,102.255417,102.281982,102.262054,101.975166,102.337830,102.343636,102.016258,102.144028,102.053284,101.958572,101.924858,102.279297,102.391403,102.436012,101.967964,102.269707,102.252380,102.313255,102.397354,101.951347,102.318031,102.347702,102.396957,102.318863,102.077347,102.271202,102.422348,102.330605,102.338753,102.386864,102.368629,102.323364,102.345581,102.327393,102.395706,102.304962,102.465187,102.368866,102.325516,102.402725,102.362091,102.358864,102.305450,102.399925,102.603836,102.524124,102.419762,102.301544,102.439110,102.734055,102.358681,102.369034,102.555031,102.608093,102.506027,102.453476,102.420044,102.450905,102.502235,102.423965
101.993607,102.206528,101.940010,102.299278,102.255081,102.281662,102.262192,101.975502,102.337387,102.343636,102.017250,102.144691,102.052963,101.958717,101.925537,102.278732,102.391571,102.435684,101.967964,102.269386,102.252716,102.314041,102.397354,101.950668,102.317696,102.348038,102.397118,102.320206,102.076706,102.270538,102.422348,102.329941,102.339432,102.387199,102.367943,102.323029,102.346725,102.328400,102.393356,102.305290,102.465187,102.368523,102.325859,102.402725,102.361435,102.358185,102.305115,102.399925,102.604515,102.525124,102.420082,102.300758,102.409256,103.428528,102.358353,102.369362,102.555702,102.608742,102.506371,102.453476,102.419373,102.451248,102.501221,102.423630
101.992950,102.206528,101.940010,102.298485,102.255417,102.280647,102.261856,101.976173,102.338165,102.344124,102.016434,102.144028,102.053772,101.958717,101.925201,102.279068,102.391907,102.436356,101.967964,102.269386,102.253708,102.313255,102.398483,101.951012,102.317368,102.348366,102.396431,102.320206,102.075844,102.270538,102.420853,102.330605,102.339432,102.387199,102.367943,102.323898,102.346397,102.328873,102.391678,102.305290,102.464844,102.368866,102.326195,102.402367,102.360580,102.357178,102.305115,102.399925,102.604172,102.526329,102.420944,102.301453,102.384384,104.122452,102.359016,102.369362,102.556686,102.609085,102.507187,102.453140,102.419022,102.450073,102.500565,102.423965
101.992607,102.206528,101.939140,102.298485,102.255417,102.280319,102.262192,101.976173,102.337715,102.343781,102.016098,102.144363,102.053772,101.958717,101.926041,102.278732,102.392586,102.437355,101.968300,102.269051,102.252594,102.313591,102.398354,101.951012,102.317368,102.347702,102.396431,102.319031,102.075195,102.270210,102.421188,102.330605,102.339088,102.387199,102.368393,102.323563,102.346397,102.327728,102.390511,102.305626,102.465187,102.369370,102.326195,102.402367,102.360931,102.356178,102.305779,102.399925,102.603836,102.525467,102.421631,102.302147,102.366814,104.668556,102.359016,102.369698,102.557045,102.609924,102.506851,102.453796,102.419022,102.449730,102.501076,102.423302
101.991455,102.205856,101.939140,102.299278,102.255417,102.280319,102.261856,101.976509,102.337830,102.344124,102.016434,102.143677,102.054108,101.960052,101.926041,102.278732,102.391739,102.437355,101.969147,102.268715,102.253380,102.313591,102.398354,101.951347,102.317039,102.347382,102.396431,102.318359,102.074554,102.271042,102.422020,102.329941,102.339432,102.388031,102.368393,102.323563,102.345238,102.328873,102.390511,102.305626,102.464844,102.369370,102.326195,102.403053,102.360931,102.356178,102.305450,102.399925,102.604172,102.526329,102.421631,102.303970,102.351418,104.938126,102.360519,102.369034,102.556686,102.608421,102.507187,102.453796,102.418678,102.451248,102.501747,102.423630
101.991943,102.205978,101.940010,102.298485,102.254761,102.280647,102.260849,101.976852,102.337830,102.344124,102.015762,102.143356,102.054108,101.959717,101.926041,102.278732,102.392075,102.437012,101.969147,102.268715,102.253380,102.314285,102.397690,101.951012,102.317368,102.347702,102.396095,102.319031,102.075089,102.269875,102.421677,102.329605,102.339088,102.389038,102.368744,102.322693,102.345917,102.328873,102.392853,102.306465,102.464844,102.368713,102.325516,102.403404,102.361771,102.355667,102.306450,102.399490,102.604843,102.526329,102.422775,102.305000,102.344917,104.733421,102.360519,102.369034,102.556686,102.608421,102.506851,102.453140,102.419701,102.451248,102.502419,102.424461
101.992279,102.205978,101.938141,102.299164,102.255081,102.281326,102.261520,101.976852,102.338165,102.344460,102.016258,102.143356,102.053627,101.961235,101.925705,102.279961,102.392410,102.436356,101.969147,102.269051,102.253708,102.314621,102.397034,101.950218,102.317368,102.346718,102.395760,102.318687,102.075195,102.270210,102.422020,102.329605,102.338753,102.388367,102.369087,102.322227,102.346588,102.328873,102.394203,102.306465,102.465683,102.368713,102.324860,102.403053,102.360580,102.355667,102.306114,102.400269,102.605186,102.526993,102.423111,102.305344,102.341934,104.190506,102.360672,102.369827,102.557373,102.609253,102.507858,102.454369,102.419701,102.451920,102.502235,102.424461
101.991127,102.205643,101.938675,102.300301,102.255745,102.281662,102.262032,101.977180,102.338165,102.343781,102.015587,102.144363,102.053627,101.960716,101.925049,102.279068,102.393242,102.437012,101.969147,102.269707,102.253052,102.315399,102.396194,101.950897,102.317696,102.346390,102.396095,102.319870,102.075516,102.270210,102.423012,102.330406,102.338417,102.388031,102.369781,102.321892,102.347404,102.328537,102.395203,102.307121,102.464844,102.369034,102.325188,102.403053,102.359940,102.356339,102.306450,102.400269,102.605858,102.526993,102.423782,102.306038,102.340111,103.746376,102.361015,102.369827,102.557373,102.609924,102.508682,102.454140,102.420471,102.452591,102.503418,102.424461
101.990791,102.205978,101.939682,102.299164,102.254433,102.282333,102.261703,101.977180,102.338165,102.343445,102.015587,102.144363,102.054436,101.961571,101.924698,102.279625,102.393242,102.437012,101.969147,102.270920,102.253052,102.315399,102.396194,101.951347,102.317368,102.347054,102.395081,102.318687,102.075844,102.270538,102.422348,102.330276,102.339920,102.388031,102.369087,102.322227,102.347404,102.328537,102.395058,102.308250,102.465355,102.368713,102.325859,102.402725,102.359596,102.356842,102.306450,102.401268,102.605858,102.526993,102.423782,102.307541,102.338120,103.408768,102.362526,102.370483,102.557716,102.609924,102.508530,102.454811,102.421280,102.452255,102.503761,102.425125
101.991943,102.205978,101.940506,102.299965,102.253761,102.282333,102.260696,101.977509,102.338837,102.343781,102.016258,102.144363,102.054108,101.959381,101.924858,102.278412,102.391739,102.438171,101.967964,102.270920,102.253052,102.315399,102.396530,101.951347,102.318031,102.347382,102.395401,102.319534,102.076370,102.271378,102.423340,102.329941,102.339088,102.387360,102.369431,102.321556,102.347748,102.328873,102.396210,102.307121,102.465027,102.368523,102.325516,102.403198,102.359268,102.356522,102.306450,102.401268,102.605515,102.526993,102.423782,102.308571,102.335625,103.153404,102.361862,102.370827,102.557045,102.611061,102.508347,102.453796,102.421616,102.451584,102.503761,102.425125
101.992279,102.206650,101.941513,102.299965,102.253761,102.281982,102.260017,101.977509,102.339172,102.343781,102.015770,102.144028,102.053772,101.958717,101.925705,102.278091,102.392914,102.437683,101.967964,102.271263,102.252716,102.315399,102.396530,101.951347,102.318031,102.347382,102.394066,102.319199,102.076706,102.271706,102.424171,102.330276,102.338417,102.387360,102.369087,102.321022,102.346588,102.329208,102.396881,102.307915,102.465355,102.369370,102.325516,102.403198,102.360107,102.356178,102.306450,102.400940,102.605186,102.526329,102.424110,102.309608,102.334793,102.960190,102.362190,102.370483,102.556686,102.611389,102.509018,102.453140,102.420815,102.451248,102.504433,102.425125
101.992279,102.206314,101.941017,102.299500,102.254578,102.283798,102.260017,101.977180,102.338837,102.343781,102.016106,102.144547,102.052780,101.959381,101.926590,102.277756,102.392586,102.437355,101.968300,102.270370,102.253212,102.315071,102.396530,101.951347,102.318359,102.347054,102.394760,102.319199,102.077675,102.271706,102.423340,102.329605,102.338417,102.387360,102.368393,102.321892,102.345917,102.328064,102.396545,102.308250,102.465683,102.368523,102.325516,102.403198,102.360107,102.356178,102.307121,102.400940,102.605186,102.526657,102.424454,102.310638,102.333633,102.812973,102.361862,102.370827,102.556686,102.612061,102.509354,102.454041,102.420815,102.451584,102.505089,102.424965
101.992607,102.206314,101.941849,102.298820,102.255234,102.283463,102.258347,101.977852,102.338837,102.343781,102.014923,102.143677,102.052780,101.959717,101.926590,102.278412,102.392586,102.437012,101.967964,102.270370,102.253548,102.315399,102.395416,101.951698,102.318680,102.346390,102.395599,102.318863,102.076706,102.272354,102.422668,102.329605,102.338753,102.387360,102.368393,102.321892,102.345581,102.327728,102.396545,102.308586,102.465683,102.368187,102.326195,102.403893,102.360107,102.355331,102.307121,102.400497,102.605515,102.526993,102.425621,102.312119,102.334152,102.617653,102.361862,102.371155,102.557045,102.612381,102.509018,102.454041,102.420387,102.452255,102.503761,102.425797
101.993279,102.206314,101.941849,102.298485,102.254906,102.283463,102.259689,101.977180,102.339317,102.344460,102.015259,102.144028,102.053772,101.960052,101.926041,102.278412,102.391907,102.437012,101.967964,102.270706,102.253212,102.315399,102.396530,101.951698,102.318680,102.347229,102.395256,102.319199,102.075729,102.272354,102.422668,102.329453,102.338753,102.387360,102.368744,102.321365,102.345581,102.328064,102.395874,102.308922,102.465355,102.369705,102.326729,102.403893,102.360107,102.356339,102.308258,102.400162,102.606667,102.528664,102.425781,102.312805,102.333809,102.551468,102.373970,102.371483,102.557716,102.611717,102.509354,102.453697,102.422302,102.452255,102.503761,102.424965
101.992950,102.205978,101.941513,102.298607,102.254906,102.283798,102.260017,101.977699,102.338989,102.344460,102.014427,102.144028,102.053772,101.961044,101.926918,102.278091,102.391571,102.437355,101.967636,102.270706,102.252884,102.315071,102.397194,101.951347,102.318680,102.347549,102.395935,102.318863,102.075089,102.272690,102.423340,102.330780,102.339088,102.388031,102.369865,102.322037,102.345581,102.328873,102.394531,102.308922,102.465355,102.370377,102.325188,102.403549,102.359940,102.357010,102.308258,102.399490,102.606667,102.528664,102.427635,102.312363,102.331161,102.499718,102.721802,102.371819,102.559525,102.611717,102.509354,102.454041,102.421837,102.451920,102.503250,102.425797
101.992798,102.206314,101.940163,102.298943,102.254578,102.282333,102.259354,101.977699,102.338318,102.345123,102.014114,102.144875,102.053772,101.961044,101.926918,102.278732,102.392075,102.437828,101.967636,102.271591,102.252548,102.315071,102.396866,101.950562,102.318359,102.347885,102.396622,102.318535,102.075409,102.272690,102.422668,102.330780,102.339088,102.389236,102.369179,102.322372,102.345238,102.328873,102.392525,102.308586,102.465355,102.370377,102.325516,102.403549,102.360107,102.356674,102.308258,102.399490,102.605995,102.529808,102.427635,102.312714,102.330162,102.460190,103.355385,102.371483,102.560196,102.611717,102.509018,102.454697,102.421059,102.452591,102.503761,102.425797
101.992462,102.206192,101.940163,102.299278,102.254578,102.283325,102.260178,101.977348,102.338318,102.345123,102.015259,102.144875,102.054108,101.960716,101.925369,102.278412,102.392075,102.438171,101.967964,102.271263,102.252884,102.315399,102.396866,101.951012,102.316528,102.348877,102.396271,102.317863,102.074112,102.272354,102.424171,102.330444,102.338417,102.388901,102.369522,102.322037,102.344902,102.328873,102.391182,102.309731,102.464844,102.369530,102.324860,102.402855,102.360107,102.357010,102.308258,102.399490,102.607010,102.530807,102.428299,102.313400,102.328636,102.428368,103.960716,102.371483,102.559059,102.611717,102.509811,102.454697,102.421837,102.453270,102.503418,102.425125
101.993134,102.206528,101.940842,102.299278,102.255417,102.284477,102.259163,101.977699,102.337639,102.345810,102.014595,102.146347,102.053772,101.961044,101.926590,102.278732,102.392410,102.437485,101.968300,102.271774,102.253212,102.315071,102.396408,101.950668,102.317368,102.349030,102.395935,102.318535,102.073799,102.272354,102.423340,102.330444,102.338417,102.388702,102.369179,102.321365,102.344559,102.329208,102.389511,102.310402,102.465683,102.368866,102.326057,102.402527,102.359787,102.357010,102.307121,102.399490,102.607666,102.531967,102.428299,102.313400,102.326180,102.403908,104.438583,102.371155,102.560196,102.613182,102.509811,102.454697,102.421494,102.453598,102.503418,102.424461
101.993607,102.206528,101.941177,102.298607,102.255745,102.283463,102.258347,101.977699,102.336823,102.346603,102.014595,102.146347,102.053108,101.961571,101.926918,102.279068,102.391235,102.437485,101.969147,102.272110,102.252060,102.315071,102.397522,101.950333,102.317039,102.349861,102.395599,102.319008,102.073135,102.273857,102.423012,102.331276,102.338417,102.388367,102.369179,102.321365,102.344223,102.329544,102.388504,102.309586,102.464844,102.368523,102.326729,102.402527,102.360580,102.357346,102.307785,102.399490,102.608353,102.531815,102.428299,102.314438,102.324844,102.385475,104.595558,102.371155,102.560196,102.613182,102.509132,102.454369,102.421059,102.453934,102.503418,102.423790
101.992950,102.206528,101.942009,102.298943,102.256233,102.282455,102.257675,101.977348,102.337639,102.346603,102.014595,102.146019,102.054909,101.960716,101.927261,102.279068,102.392075,102.437157,101.969467,102.272110,102.252548,102.315742,102.397194,101.950668,102.317039,102.350189,102.395256,102.318665,102.073471,102.272354,102.422668,102.330605,102.338249,102.389236,102.369179,102.320686,102.344559,102.329208,102.389511,102.309128,102.466026,102.367859,102.327065,102.402855,102.360428,102.357010,102.308586,102.399139,102.608017,102.532143,102.427780,102.315132,102.325188,102.372208,104.218094,102.371483,102.559525,102.613525,102.509811,102.454872,102.420715,102.453934,102.503418,102.424118
